passID,timestamp,stationRef,vehicleRef,charge,hn,p
QNG6981743,2020-11-11 4:27:10,EG06,QU94IGC75528,1.25,EG,home
KMU8077796,2020-11-11 4:36:53,GF00,WU78BMX13511,1.0,GF,home
SHK8940813,2020-11-11 5:58:24,MR01,UA13YTK28483,2.8,MR,home
CQH9438023,2020-11-11 6:38:14,OO11,AT19HLV57173,2.8,OO,home
ATJ7139005,2020-11-11 7:21:34,NE03,SY96JDQ97089,2.0,AO,away
COF0640409,2020-11-11 7:29:05,AO19,BZ76ROL87339,1.0,AO,home
EWN2849200,2020-11-11 7:40:34,GF00,QN12NTR81378,2.8,GF,home
FJV7106919,2020-11-11 7:46:10,EG12,JD78PQD35395,1.0,EG,home
EVY2893915,2020-11-11 8:06:32,NE04,OY94SZK34436,1.25,NE,home
GFY6304918,2020-11-11 8:12:42,NE15,IA29IQS63679,1.0,NE,home
NIZ2237242,2020-11-11 8:51:32,EG03,EC02LZC49528,2.8,EG,home
OIM8506191,2020-11-11 9:41:52,KO06,JO50FSF60755,2.2,KO,home
JLQ5069474,2020-11-11 10:07:23,GF00,LM86GYO69819,2.8,GF,home
UDQ7691448,2020-11-11 11:06:19,MR06,EZ65FLV39493,2.8,MR,home
CGJ9752637,2020-11-11 12:33:17,NE12,NZ35XLQ89678,1.5,NE,home
OOP1324554,2020-11-11 13:59:52,MR08,QO68DIC93032,2.5,MR,home
VXC2958837,2020-11-11 14:40:24,OO07,JF94VYA88954,2.8,OO,home
KGG7768746,2020-11-11 15:59:54,AO18,BM25PHF40639,2.8,AO,home
OGE2803917,2020-11-11 16:51:08,KO03,RV87TIY76692,2.5,KO,home
ZAD3871612,2020-11-11 17:51:02,KO05,HT62RDI04611,2.2,AO,away
SPB1415049,2020-11-11 19:31:08,KO02,QW79CHL42244,2.8,KO,home
TDN9508472,2020-11-11 20:54:03,OO12,PF04UCA93312,1.0,GF,away
NKA8105071,2020-11-11 21:43:55,OO00,IC95TLY24827,2.0,OO,home
BLK6378646,2020-11-11 22:29:56,NE05,QP02SYE47964,2.8,NE,home
NBT4629773,2020-11-11 22:35:06,EG04,JO50FSF60755,2.5,KO,away
JZK0135421,2020-11-11 23:24:23,EG05,IW53OQE31439,2.8,EG,home
PEN4739469,2020-11-12 0:49:59,AO08,RR73DWB65452,2.8,AO,home
CKL9930883,2020-11-12 2:21:02,NE08,QP02SYE47964,2.8,NE,home
VEO8740392,2020-11-12 2:32:39,GF00,BY85QGR11636,2.5,GF,home
IDI4328592,2020-11-12 2:37:39,EG08,DW44ZOO26361,2.5,EG,home
HXY7041609,2020-11-12 2:47:12,EG11,IW53OQE31439,2.8,EG,home
CFG5131634,2020-11-12 3:05:00,EG09,BK77KNV91142,1.0,OO,away
IMI2734470,2020-11-12 4:19:59,GF00,UF84JOS00561,2.8,GF,home
LNV9824675,2020-11-12 5:50:36,NE16,DP11ENT03275,2.0,AO,away
NWL0872701,2020-11-12 7:45:20,OO08,IC95TLY24827,2.0,OO,home
OCW2657585,2020-11-12 8:08:27,AO18,DP11ENT03275,3.1,AO,home
HFO3163686,2020-11-12 8:45:46,NE02,SY96JDQ97089,2.5,AO,away
DAV4041706,2020-11-12 11:05:19,EG07,CR31GMR97972,2.2,EG,home
GEW6866711,2020-11-12 12:53:42,OO02,TE24LCO18661,2.5,EG,away
TNM2104351,2020-11-12 13:24:00,EG00,CM15YCB60994,2.0,EG,home
XTZ5173396,2020-11-12 13:45:09,KO07,XV40HUQ04740,2.5,OO,away
MLT5447899,2020-11-12 14:11:46,EG02,DW44ZOO26361,2.5,EG,home
WAV6150616,2020-11-12 14:25:33,NE01,OC94ASJ72024,2.8,AO,away
VSG2060166,2020-11-12 15:40:19,NE16,IO09FGE68100,1.5,GF,away
SRS6490671,2020-11-12 15:45:51,AO10,VX68BAR38623,2.8,NE,away
THW1342986,2020-11-12 15:48:53,GF00,PF04UCA93312,3.1,GF,home
MNT5850337,2020-11-12 17:55:52,MR03,HR53SRO94328,13.0,MR,home
JMP9567092,2020-11-12 20:20:16,AO01,YL27IFD65117,2.0,AO,home
KRH0370373,2020-11-12 20:30:33,AO07,HT62RDI04611,2.8,AO,home
HNK3219129,2020-11-12 20:35:27,NE09,EG95RTB75032,2.8,NE,home
MEW5137090,2020-11-12 21:08:46,KO01,JF94VYA88954,2.2,OO,away
DWG3765219,2020-11-12 21:55:31,OO00,DW44ZOO26361,2.5,EG,away
QSL5014982,2020-11-12 23:54:57,AO08,RR73DWB65452,2.8,AO,home
LOE9364651,2020-11-13 0:15:49,MR04,KF48RSD79865,2.8,MR,home
LTA3796344,2020-11-13 0:45:34,MR08,IZ65WAT29135,2.0,MR,home
XTZ1179365,2020-11-13 1:17:35,MR02,EZ65FLV39493,2.8,MR,home
HKN8488654,2020-11-13 1:23:28,AO15,MX39VOS38645,2.8,AO,home
RBH4281845,2020-11-13 4:36:43,OO00,TZ48CCW54765,1.0,EG,away
HVQ7531622,2020-11-13 5:34:53,AO02,DP11ENT03275,3.1,AO,home
XUT1208064,2020-11-13 5:54:05,GF00,WU78BMX13511,1.0,GF,home
ARQ2176244,2020-11-13 6:03:46,EG04,IZ65WAT29135,2.0,MR,away
TRG1100927,2020-11-13 7:12:00,KO01,HW75BKT77773,2.2,KO,home
RBF9401395,2020-11-13 8:23:05,OO01,LC72NRN52084,3.1,OO,home
RCO2885412,2020-11-13 8:24:55,NE07,EG95RTB75032,2.8,NE,home
NKX4013693,2020-11-13 11:28:11,AO12,RR73DWB65452,2.8,AO,home
CUR2259203,2020-11-13 11:30:09,GF00,CK97FAU13897,2.5,GF,home
GAE2160717,2020-11-13 11:40:31,KO02,KB55KTM48860,2.5,KO,home
PGJ0451155,2020-11-13 12:15:11,NE04,OY94SZK34436,2.5,NE,home
BLF6920456,2020-11-13 12:21:48,KO07,WY00MLL63827,1.0,KO,home
KAW2490333,2020-11-13 13:28:32,MR02,KF48RSD79865,2.8,MR,home
LFQ5758789,2020-11-13 13:48:18,OO00,VJ92OYV94295,2.5,OO,home
MZC8453538,2020-11-13 15:16:40,GF00,UF84JOS00561,2.8,GF,home
VAK9620749,2020-11-13 16:26:48,NE06,QP02SYE47964,2.8,NE,home
URA5476735,2020-11-13 17:28:09,GF00,PF04UCA93312,3.1,GF,home
SYP1989300,2020-11-13 18:02:46,OO01,LC72NRN52084,3.1,OO,home
SAZ4412116,2020-11-13 18:56:18,GF00,WU78BMX13511,1.0,GF,home
LJU5615365,2020-11-13 19:57:15,OO06,QR03XCJ37459,2.8,OO,home
VVK0067621,2020-11-13 21:29:12,NE13,QO68DIC93032,2.8,MR,away
QGT0005148,2020-11-13 21:38:53,AO06,DV04FQL29609,3.1,AO,home
ZWC2058455,2020-11-13 21:58:25,NE12,QP02SYE47964,2.8,NE,home
APF9056720,2020-11-13 22:00:08,GF00,BY85QGR11636,2.5,GF,home
BDP5760201,2020-11-13 22:16:30,MR08,IZ65WAT29135,2.0,MR,home
GGY0402977,2020-11-13 22:54:02,NE05,WY00MLL63827,1.0,KO,away
EOR8113250,2020-11-14 0:15:59,AO07,YL27IFD65117,2.0,AO,home
OKU7407037,2020-11-14 0:47:36,OO01,XV91YMP27722,1.5,MR,away
XNG8008455,2020-11-14 0:55:12,AO17,BZ76ROL87339,1.0,AO,home
DLR4843457,2020-11-14 1:16:52,NE09,PM58XHX45588,1.5,NE,home
GDZ7461990,2020-11-14 3:46:52,MR08,PF04UCA93312,1.5,GF,away
WTZ7123738,2020-11-14 5:03:42,AO03,OC94ASJ72024,1.0,AO,home
XMY5289025,2020-11-14 5:04:43,MR08,HE38BQH01623,2.8,MR,home
WFG1243260,2020-11-14 5:58:30,KO00,ZY93PCY41868,1.5,KO,home
JXR4017152,2020-11-14 6:37:17,MR04,BI87HYL81972,1.0,MR,home
CIE2700795,2020-11-14 6:42:26,NE03,IO09FGE68100,2.0,GF,away
UZX3815986,2020-11-14 6:51:01,KO04,QO77TFN61853,2.2,KO,home
AFB9785795,2020-11-14 6:52:45,OO11,RK48BOP88344,2.8,OO,home
TFJ5448271,2020-11-14 8:21:23,AO09,CM15YCB60994,2.8,EG,away
RFT6689949,2020-11-14 8:34:52,OO06,LG64ARC91224,1.25,AO,away
TUL8750335,2020-11-14 9:04:45,EG09,EC02LZC49528,2.8,EG,home
ETX0712848,2020-11-14 10:00:54,NE04,NY14GZR94632,2.8,NE,home
MTJ9039682,2020-11-14 10:11:08,EG03,MU06LHX94338,1.5,EG,home
ZWF1277850,2020-11-14 11:49:28,AO16,OC94ASJ72024,1.0,AO,home
MQX7385512,2020-11-14 11:52:29,EG08,DW44ZOO26361,2.5,EG,home
DJW7397778,2020-11-14 12:16:44,GF00,BY85QGR11636,2.5,GF,home
ECN7548654,2020-11-14 12:39:50,GF00,XF28DGK65250,2.0,GF,home
QCK0875377,2020-11-14 14:46:06,NE07,NY14GZR94632,2.8,NE,home
RHP0798710,2020-11-14 16:03:32,KO07,IX01MVL33676,2.5,KO,home
VGL3673139,2020-11-14 16:18:19,EG10,CM15YCB60994,2.0,EG,home
FUN3266822,2020-11-14 19:12:42,OO06,IC95TLY24827,2.0,OO,home
UPG6829348,2020-11-14 19:29:42,AO02,SL09NOT64494,2.8,GF,away
VSA9711972,2020-11-14 21:34:57,OO03,AT19HLV57173,2.8,OO,home
UCU9505366,2020-11-15 0:14:41,OO08,VJ92OYV94295,2.5,OO,home
NXU5025552,2020-11-15 0:19:32,MR07,QO68DIC93032,2.5,MR,home
TPS8824880,2020-11-15 0:25:52,OO02,WU78BMX13511,2.8,GF,away
DIG3451701,2020-11-15 0:53:18,MR02,HE38BQH01623,2.8,MR,home
YRS9078114,2020-11-15 1:48:26,NE01,PM58XHX45588,1.5,NE,home
AYB0696728,2020-11-15 2:27:53,MR04,BI87HYL81972,1.0,MR,home
RKI5117699,2020-11-15 2:36:54,NE13,EV77EDV52985,1.0,NE,home
ZML0705182,2020-11-15 3:25:47,KO09,ZY93PCY41868,1.5,KO,home
VYO3508625,2020-11-15 3:29:57,NE01,PM58XHX45588,2.0,NE,home
DSJ3048653,2020-11-15 5:33:34,MR00,EM54HQI58682,3.1,OO,away
QMH4484895,2020-11-15 5:50:48,EG07,XE59BZM26378,2.5,EG,home
BZR4647686,2020-11-15 7:38:17,AO05,DP11ENT03275,3.1,AO,home
UEA8514415,2020-11-15 8:07:12,EG03,EC02LZC49528,2.8,EG,home
IEY5223685,2020-11-15 8:34:08,OO06,IA29IQS63679,2.0,NE,away
EXJ0990386,2020-11-15 9:56:45,AO09,HT62RDI04611,2.8,AO,home
ARM9970485,2020-11-15 9:58:22,GF00,CP56DAO45598,2.8,GF,home
ORU0081544,2020-11-15 10:50:31,AO12,LG64ARC91224,13.0,AO,home
HSH2968657,2020-11-15 11:02:09,OO08,JF94VYA88954,2.8,OO,home
OSI9976940,2020-11-15 11:25:24,KO04,CK97FAU13897,2.8,GF,away
XYX4456178,2020-11-15 11:55:49,GF00,CP56DAO45598,2.8,GF,home
PZJ8124709,2020-11-15 12:50:12,AO06,IX01MVL33676,2.8,KO,away
FNJ7047457,2020-11-15 12:57:49,MR03,QO68DIC93032,2.5,MR,home
PFN1381699,2020-11-15 13:58:21,AO01,DV04FQL29609,3.1,AO,home
QUL1203947,2020-11-15 14:16:29,NE14,OY94SZK34436,2.5,NE,home
ALY3238056,2020-11-15 14:21:46,EG01,CM15YCB60994,2.0,EG,home
NCR3912134,2020-11-15 14:28:38,EG01,RR98KQE80731,1.5,MR,away
NUL0860380,2020-11-15 15:39:55,GF00,BY85QGR11636,2.5,GF,home
HXS7574564,2020-11-15 16:39:31,NE14,EG95RTB75032,2.8,NE,home
ZTP3037843,2020-11-15 17:26:11,AO16,YL27IFD65117,2.0,AO,home
HYA4268584,2020-11-15 19:27:32,GF00,IO09FGE68100,2.8,GF,home
EVV0977460,2020-11-15 20:07:25,EG12,QR03XCJ37459,1.0,OO,away
UIF8245885,2020-11-15 20:21:54,NE03,VX68BAR38623,1.5,NE,home
CMF7076281,2020-11-15 20:36:45,MR02,EZ65FLV39493,2.8,MR,home
OZM1059470,2020-11-15 21:06:39,MR08,HE38BQH01623,2.8,MR,home
PZG8011483,2020-11-15 21:17:24,EG01,CR31GMR97972,1.5,EG,home
IQL0849252,2020-11-15 21:44:22,GF00,UF84JOS00561,2.8,GF,home
OWL0590499,2020-11-15 22:08:26,EG06,TV81MAQ99005,2.8,EG,home
KFI7929112,2020-11-15 22:23:59,KO00,IX01MVL33676,2.5,KO,home
RJF1624545,2020-11-15 22:34:38,GF00,QN12NTR81378,2.8,GF,home
RWY7943669,2020-11-15 23:02:15,EG05,EC02LZC49528,2.8,EG,home
PZF7037391,2020-11-15 23:07:12,AO13,PE73VJU23485,2.8,AO,home
NLD2634146,2020-11-15 23:17:19,NE14,EG95RTB75032,2.8,NE,home
IOE6108941,2020-11-16 0:03:42,NE02,QN12NTR81378,1.25,GF,away
RAC4843906,2020-11-16 0:12:53,OO13,EE22TMX10817,2.0,OO,home
FGO9423374,2020-11-16 2:16:21,GF00,KW50MJG67260,2.2,GF,home
YVM2753877,2020-11-16 2:23:14,AO18,NO82BAX82566,2.8,NE,away
JEG1667770,2020-11-16 2:44:25,GF00,YX66XYW62640,3.1,GF,home
VSO4684456,2020-11-16 4:19:45,OO01,KF48RSD79865,2.8,MR,away
NZM1606519,2020-11-16 5:17:04,OO10,EE22TMX10817,2.0,OO,home
PVU8946358,2020-11-16 5:41:29,AO04,HT62RDI04611,2.8,AO,home
JZG3354354,2020-11-16 8:03:10,EG02,TV81MAQ99005,2.8,EG,home
CAW8373174,2020-11-16 8:34:36,AO10,BZ76ROL87339,1.0,AO,home
BZS5419004,2020-11-16 9:08:49,EG11,IW53OQE31439,2.8,EG,home
JQD5094147,2020-11-16 9:45:37,GF00,UF84JOS00561,2.8,GF,home
LPF0496451,2020-11-16 10:05:17,AO05,OC94ASJ72024,2.8,AO,home
OBY7864304,2020-11-16 10:07:58,EG04,IW53OQE31439,2.8,EG,home
JWI1103072,2020-11-16 10:12:09,EG09,BI87HYL81972,1.0,MR,away
AZZ0140154,2020-11-16 11:05:26,KO00,QW79CHL42244,2.8,KO,home
ATV0032000,2020-11-16 11:46:31,OO10,JD78PQD35395,1.25,EG,away
OCZ5433326,2020-11-16 13:07:56,NE12,PM58XHX45588,1.5,NE,home
WTT3302267,2020-11-16 13:58:52,AO12,BZ76ROL87339,1.0,AO,home
FJC2939842,2020-11-16 15:18:42,AO16,LG64ARC91224,13.0,AO,home
LLP5735765,2020-11-16 15:53:05,NE06,JV67MTI17124,2.5,NE,home
EGF4035183,2020-11-16 17:20:18,MR07,UA13YTK28483,2.8,MR,home
ZIA1321912,2020-11-16 17:44:03,OO10,AY38OQF67603,2.8,OO,home
KIJ7627726,2020-11-16 17:57:36,KO00,OC94ASJ72024,1.5,AO,away
JNS4658526,2020-11-16 18:09:21,OO02,AY38OQF67603,2.8,OO,home
RIG6085824,2020-11-16 19:39:55,AO13,PD45WOT56494,2.8,NE,away
VBH6465066,2020-11-16 20:09:51,KO01,HW75BKT77773,2.2,KO,home
LAB4551636,2020-11-16 20:20:31,GF00,WU78BMX13511,1.0,GF,home
KDC5476779,2020-11-16 20:42:28,AO00,YL27IFD65117,2.8,AO,home
QRJ0508705,2020-11-16 20:48:21,AO00,SL09NOT64494,2.8,GF,away
JJZ3893743,2020-11-16 21:17:09,EG00,TE24LCO18661,1.25,EG,home
OXQ3050112,2020-11-16 21:20:39,NE00,PM58XHX45588,1.5,NE,home
MST4602529,2020-11-17 1:08:10,AO19,RR73DWB65452,2.8,AO,home
KUO5460024,2020-11-17 1:17:46,OO09,WG11QVY31890,1.0,OO,home
KHJ4261228,2020-11-17 2:27:27,OO04,JF94VYA88954,2.8,OO,home
DQQ1692325,2020-11-17 3:07:25,KO04,ED51EWW52190,2.8,KO,home
CQC2008117,2020-11-17 3:17:56,EG05,IW53OQE31439,2.8,EG,home
PXP7394936,2020-11-17 3:25:37,KO02,QO77TFN61853,2.8,KO,home
VVZ3836070,2020-11-17 3:31:11,AO18,MX39VOS38645,2.8,AO,home
EQN8887952,2020-11-17 4:08:36,OO05,LC72NRN52084,3.1,OO,home
YHS0414205,2020-11-17 5:09:15,AO15,PE73VJU23485,2.8,AO,home
BUB6908803,2020-11-17 5:11:13,KO03,IX01MVL33676,2.5,KO,home
RHC9810811,2020-11-17 6:31:14,MR00,BZ76ROL87339,2.2,AO,away
UWS2222893,2020-11-17 7:48:03,EG04,NY14GZR94632,1.25,NE,away
MJH4315723,2020-11-17 8:40:08,MR00,JF94VYA88954,2.2,OO,away
PJF1324302,2020-11-17 8:41:58,KO01,DO24BCW15511,2.2,KO,home
BRA3986167,2020-11-17 9:00:01,KO09,WY00MLL63827,1.0,KO,home
FFO3970589,2020-11-17 10:31:29,NE03,CP56DAO45598,2.0,GF,away
OFJ3870663,2020-11-17 12:14:35,OO03,JF94VYA88954,2.8,OO,home
YOD5112953,2020-11-17 12:31:31,GF00,BY85QGR11636,2.5,GF,home
DNO5158473,2020-11-17 13:33:17,OO08,EM54HQI58682,2.8,OO,home
CQT5899134,2020-11-17 14:10:12,GF00,PF04UCA93312,3.1,GF,home
HUI9148045,2020-11-17 14:39:10,AO13,EG95RTB75032,2.8,NE,away
AHB7083867,2020-11-17 14:51:59,KO00,WY00MLL63827,1.0,KO,home
TNI1553595,2020-11-17 15:10:00,GF00,MA30QLI76818,2.5,GF,home
HZX3269455,2020-11-17 16:21:56,AO00,UO75YNW62238,2.8,KO,away
NQM0677866,2020-11-17 16:44:49,KO05,QW79CHL42244,2.8,KO,home
JOH1711371,2020-11-17 17:54:45,NE00,NZ35XLQ89678,2.0,NE,home
VYU9374081,2020-11-17 17:58:52,AO00,RR73DWB65452,2.8,AO,home
GOL5874791,2020-11-17 18:20:59,NE13,IX01MVL33676,2.0,KO,away
MXQ2085426,2020-11-17 18:55:45,GF00,IO09FGE68100,2.8,GF,home
MNV7954068,2020-11-17 20:06:11,AO18,HT62RDI04611,2.8,AO,home
SPJ3614841,2020-11-17 20:21:10,OO11,QR03XCJ37459,2.8,OO,home
OTI1973547,2020-11-17 21:06:39,EG05,TE24LCO18661,1.25,EG,home
ZJE2900073,2020-11-17 21:33:50,EG07,EC02LZC49528,2.8,EG,home
CZY1546126,2020-11-17 22:07:38,EG02,CR31GMR97972,1.5,EG,home
CTW5479317,2020-11-17 22:08:50,AO12,MX39VOS38645,2.8,AO,home
FMG5562817,2020-11-17 22:42:34,GF00,CP56DAO45598,2.8,GF,home
BRU9925967,2020-11-18 0:17:29,OO07,EE22TMX10817,2.0,OO,home
HHP4199306,2020-11-18 1:44:01,AO07,PE73VJU23485,2.8,AO,home
HJV7607547,2020-11-18 2:11:00,NE14,NO82BAX82566,3.1,NE,home
EMH2711431,2020-11-18 2:19:32,OO07,QR03XCJ37459,2.8,OO,home
WMH8335448,2020-11-18 2:30:56,KO01,ED51EWW52190,2.8,KO,home
KDE4564401,2020-11-18 2:43:38,KO08,DO24BCW15511,1.25,KO,home
AQD1028662,2020-11-18 3:11:11,MR07,HE38BQH01623,3.1,MR,home
TNA1797734,2020-11-18 4:17:53,KO04,YH66OKD41942,2.8,KO,home
FCL3978707,2020-11-18 4:24:23,KO01,RV87TIY76692,2.5,KO,home
ZZI9926058,2020-11-18 4:56:31,AO01,OC94ASJ72024,2.8,AO,home
GSF7189935,2020-11-18 5:03:55,MR08,BI87HYL81972,1.0,MR,home
WBC8243347,2020-11-18 5:05:42,GF00,IO09FGE68100,2.8,GF,home
OTQ7679627,2020-11-18 5:11:44,EG04,XE59BZM26378,2.5,EG,home
EZN5973400,2020-11-18 5:49:51,NE13,OY94SZK34436,2.5,NE,home
CCH5711499,2020-11-18 6:24:11,MR00,KF48RSD79865,2.8,MR,home
LGF6036536,2020-11-18 7:07:29,EG06,JD78PQD35395,1.0,EG,home
GBS1529260,2020-11-18 7:58:46,GF00,XF28DGK65250,2.0,GF,home
WBU0457996,2020-11-18 9:15:49,MR01,QN23UHH39091,2.8,MR,home
ZSF3936733,2020-11-18 9:59:52,GF00,JE65QJK64802,2.8,GF,home
ION3780714,2020-11-18 10:13:34,EG09,CM15YCB60994,2.0,EG,home
SJB6458763,2020-11-18 10:20:30,AO18,HR53SRO94328,2.8,MR,away
AYP0174920,2020-11-18 10:35:09,AO17,HR53SRO94328,2.8,MR,away
MVV0595896,2020-11-18 11:01:21,AO16,OC94ASJ72024,1.0,AO,home
AUX0660970,2020-11-18 12:19:52,EG12,JD78PQD35395,1.0,EG,home
UMX8684763,2020-11-18 12:44:17,GF00,MA30QLI76818,2.5,GF,home
HCB2229836,2020-11-18 14:09:40,NE05,IA29IQS63679,1.0,NE,home
TPE4916998,2020-11-18 14:38:21,AO03,LG64ARC91224,13.0,AO,home
HQW5686565,2020-11-18 17:18:12,NE06,OY94SZK34436,2.5,NE,home
REU4349412,2020-11-18 18:33:30,EG00,TV81MAQ99005,2.8,EG,home
MSW7093332,2020-11-18 18:34:40,GF00,MA30QLI76818,2.5,GF,home
ITQ8478242,2020-11-18 20:01:01,EG00,WU78BMX13511,3.1,GF,away
DCF1274845,2020-11-18 20:04:39,OO05,LC72NRN52084,1.5,OO,home
LFS0347985,2020-11-18 20:27:39,AO18,BM25PHF40639,13.0,AO,home
VQI1422547,2020-11-18 21:31:45,AO08,BM25PHF40639,13.0,AO,home
ACI7674011,2020-11-18 23:59:46,AO19,OY94SZK34436,2.8,NE,away
VDT6287666,2020-11-19 0:16:33,AO09,SU00RDZ36214,2.8,AO,home
CPS9008333,2020-11-19 0:18:31,MR04,HA82SCK64299,1.5,MR,home
UAB6066515,2020-11-19 0:40:40,KO00,UO75YNW62238,2.8,KO,home
VBK1403136,2020-11-19 1:09:16,OO00,LC72NRN52084,3.1,OO,home
COW5767371,2020-11-19 3:02:39,GF00,MA30QLI76818,2.5,GF,home
VIJ5235682,2020-11-19 3:13:18,KO05,FL13UMN92207,1.0,KO,home
ZVD3685394,2020-11-19 4:51:55,AO07,BZ76ROL87339,1.0,AO,home
EEG0965961,2020-11-19 6:08:20,NE05,EV77EDV52985,1.0,NE,home
FDM9651885,2020-11-19 8:11:41,NE15,QR03XCJ37459,3.1,OO,away
YRP3990351,2020-11-19 8:44:52,GF00,IO09FGE68100,2.8,GF,home
SPN6542022,2020-11-19 9:00:04,AO03,HT62RDI04611,2.8,AO,home
UHN6213991,2020-11-19 9:36:08,OO06,QR03XCJ37459,2.8,OO,home
TIJ1013792,2020-11-19 9:57:54,AO18,VX68BAR38623,2.8,NE,away
MFN3770322,2020-11-19 10:27:45,AO07,DP11ENT03275,3.1,AO,home
KFC1397635,2020-11-19 11:01:12,GF00,BY85QGR11636,2.5,GF,home
WZK7130739,2020-11-19 11:04:09,KO00,IX01MVL33676,2.5,KO,home
USL6966568,2020-11-19 11:14:39,OO01,JD78PQD35395,1.5,EG,away
VHT0928401,2020-11-19 11:34:01,KO09,HA82SCK64299,2.5,MR,away
JSQ7188573,2020-11-19 11:58:49,KO00,MQ65WJJ60020,1.25,KO,home
BXM8779324,2020-11-19 12:55:01,KO03,FL13UMN92207,1.0,KO,home
ENT3068871,2020-11-19 12:56:30,OO00,LC72NRN52084,3.1,OO,home
NCH3386231,2020-11-19 14:29:26,MR04,HE38BQH01623,2.8,MR,home
NQL5250526,2020-11-19 14:31:16,NE08,EG95RTB75032,2.8,NE,home
YBN6929888,2020-11-19 14:57:15,GF00,IO09FGE68100,2.8,GF,home
LDW8278690,2020-11-19 15:20:33,GF00,KW50MJG67260,2.2,GF,home
CVQ3802671,2020-11-19 16:16:46,NE16,JV67MTI17124,2.5,NE,home
JVJ6577332,2020-11-19 17:05:16,OO11,EM54HQI58682,2.8,OO,home
ACQ6854296,2020-11-19 17:36:19,GF00,JE65QJK64802,2.8,GF,home
VXH9139517,2020-11-19 17:37:33,KO02,BZ76ROL87339,2.0,AO,away
SRW9202880,2020-11-19 18:19:22,OO03,EE22TMX10817,2.0,OO,home
UZS2621202,2020-11-19 18:29:03,KO06,IX01MVL33676,2.5,KO,home
STD0774740,2020-11-19 19:05:44,NE12,WY00MLL63827,2.2,KO,away
AKK4362388,2020-11-19 19:29:21,AO03,HT62RDI04611,2.8,AO,home
CXZ4749151,2020-11-19 21:14:01,MR07,BI87HYL81972,1.0,MR,home
COU5465389,2020-11-19 21:22:10,MR06,HA82SCK64299,1.5,MR,home
IJF1614650,2020-11-19 21:43:58,MR03,IZ65WAT29135,2.0,MR,home
HGY9457435,2020-11-19 21:46:23,GF00,XF28DGK65250,2.0,GF,home
MHY0110641,2020-11-19 21:47:29,AO07,DV04FQL29609,3.1,AO,home
HKX9929083,2020-11-19 22:30:33,AO05,LG64ARC91224,13.0,AO,home
UDW3182649,2020-11-19 22:39:13,NE15,QP02SYE47964,2.8,NE,home
YVC6871025,2020-11-19 22:51:33,NE13,FY47TUN40300,1.0,NE,home
QNB7060440,2020-11-19 23:10:48,NE04,PM58XHX45588,1.5,NE,home
KMP8793768,2020-11-19 23:50:30,OO13,EM54HQI58682,2.8,OO,home
QEO8163570,2020-11-20 0:34:30,GF00,UF84JOS00561,2.8,GF,home
EYC7598598,2020-11-20 0:42:19,NE04,EG95RTB75032,2.8,NE,home
YDC4145765,2020-11-20 0:43:33,NE12,QX75YWC61835,3.1,OO,away
CLV9263896,2020-11-20 1:31:28,EG09,TE24LCO18661,1.25,EG,home
RMQ9444464,2020-11-20 2:06:35,GF00,WU78BMX13511,1.0,GF,home
PXJ3879472,2020-11-20 3:24:20,GF00,MA30QLI76818,2.5,GF,home
FUD7081947,2020-11-20 6:06:43,EG11,TE24LCO18661,1.25,EG,home
GKA9954046,2020-11-20 6:37:18,EG00,TV81MAQ99005,2.8,EG,home
XCB9211599,2020-11-20 7:46:57,NE11,NZ35XLQ89678,1.5,NE,home
MQW0416889,2020-11-20 7:57:40,MR01,QN23UHH39091,2.8,MR,home
CFF3324173,2020-11-20 9:20:24,KO02,QO77TFN61853,2.2,KO,home
SMH8474502,2020-11-20 9:20:56,MR05,KF48RSD79865,2.8,MR,home
KIT1763172,2020-11-20 9:41:33,AO17,KF48RSD79865,2.8,MR,away
BFT4650413,2020-11-20 9:51:54,GF00,PF04UCA93312,3.1,GF,home
ORI6868188,2020-11-20 9:52:10,OO05,IC95TLY24827,2.0,OO,home
ZUF8555882,2020-11-20 10:41:43,NE00,VX68BAR38623,2.2,NE,home
WXE5916453,2020-11-20 10:48:17,OO13,VJ92OYV94295,2.5,OO,home
MEB1827550,2020-11-20 10:52:54,AO10,DV04FQL29609,2.8,AO,home
LRC7761616,2020-11-20 11:42:47,NE14,JO50FSF60755,2.0,KO,away
RUT6180165,2020-11-20 12:35:04,NE12,WU78BMX13511,1.25,GF,away
UME3033872,2020-11-20 12:38:09,GF00,IO09FGE68100,2.8,GF,home
IUE5390755,2020-11-20 13:00:31,MR00,HA82SCK64299,1.5,MR,home
SOZ9076994,2020-11-20 13:57:42,NE15,JF94VYA88954,1.0,OO,away
UES8585051,2020-11-20 14:11:30,MR04,QO68DIC93032,2.5,MR,home
GBJ5049282,2020-11-20 14:50:16,NE08,IA29IQS63679,1.0,NE,home
SVF9710318,2020-11-20 16:30:15,EG12,MU06LHX94338,1.5,EG,home
IRW8186636,2020-11-20 16:57:48,KO05,RV87TIY76692,2.5,KO,home
SWC9289269,2020-11-20 17:33:13,GF00,CP56DAO45598,2.8,GF,home
QUD1448459,2020-11-20 17:50:24,KO06,ZY93PCY41868,1.5,KO,home
ZFP5494033,2020-11-20 18:09:53,EG12,CM15YCB60994,2.0,EG,home
MHE1079364,2020-11-20 19:45:58,MR07,RR98KQE80731,1.25,MR,home
SGM4245409,2020-11-20 20:18:23,AO04,OC94ASJ72024,1.0,AO,home
